t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
8.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.396920161417826733e+01,2.687327384225165972e+01,-8.424754564299262727e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.629999999999999716e+01,5.000000000000000000e+01
8.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.390383106432141602e+01,2.693990214977947062e+01,-8.437332141008863085e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.632999999999999829e+01,5.000000000000000000e+01
8.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.390383106432141602e+01,2.688031705292230811e+01,-7.841481172437245739e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.632999999999999829e+01,5.000000000000000000e+01
8.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.390383106432141602e+01,2.682493990202263845e+01,-7.287709663440545826e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.632999999999999829e+01,5.000000000000000000e+01
8.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.390383106432141602e+01,2.677347352865890784e+01,-6.773045929803226395e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.632999999999999829e+01,5.000000000000000000e+01
8.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.390383106432141602e+01,2.672564175067498482e+01,-6.294728149964023967e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.632999999999999829e+01,5.000000000000000000e+01
8.600000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,2.377308996460770985e+01,2.693343705123065490e+01,-7.065270158383653021e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.639000000000000057e+01,5.000000000000000000e+01
8.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.333728629889537132e+01,2.772437210003618802e+01,-1.061658398931558667e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.659000000000000341e+01,5.000000000000000000e+01
8.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.327191574903852000e+01,2.777552153741863705e+01,-1.047437286457155503e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.662000000000000455e+01,5.000000000000000000e+01
8.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.320654519918166869e+01,2.782767528084242770e+01,-1.034220480024096167e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.665000000000000568e+01,5.000000000000000000e+01
9.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.320654519918166869e+01,2.775463782487411635e+01,-9.611830240557839300e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.665000000000000568e+01,5.000000000000000000e+01
9.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.320654519918166869e+01,2.768675833094325966e+01,-8.933035301249270255e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.665000000000000568e+01,5.000000000000000000e+01
9.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,2.320654519918166869e+01,2.762367253975266479e+01,-8.302177389343318170e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.665000000000000568e+01,5.000000000000000000e+01
9.300000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,2.292327281646866055e+01,2.811158176536701703e+01,-1.034854581835678466e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.678000000000000114e+01,5.000000000000000000e+01
9.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.285790226661180924e+01,2.816462410919324100e+01,-1.022526375805051568e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.681000000000000227e+01,5.000000000000000000e+01
9.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.264000043375565596e+01,2.851282776850282019e+01,-1.152828202258475265e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.690999999999999659e+01,5.000000000000000000e+01
9.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.279253171675495793e+01,2.813712345482394639e+01,-9.296551715789035386e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.684000000000000341e+01,5.000000000000000000e+01
9.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.257462988389880465e+01,2.849188575092365383e+01,-1.066515634822456926e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.693999999999999773e+01,5.000000000000000000e+01
9.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.250925933404194978e+01,2.854269216652365060e+01,-1.051951500565598829e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.696999999999999886e+01,5.000000000000000000e+01
9.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.257462988389880465e+01,2.834227795151359075e+01,-9.169078354123961772e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.693999999999999773e+01,5.000000000000000000e+01
1.000000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,2.250925933404194978e+01,2.840364978645403227e+01,-9.129091204959808303e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.696999999999999886e+01,5.000000000000000000e+01
1.010000000000000000e+02,1.000000000000000000e+00,4.999999999999999289e+01,2.250925933404194978e+01,2.833917943319846344e+01,-8.484387672404135605e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.696999999999999886e+01,5.000000000000000000e+01
1.020000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,2.250925933404194978e+01,2.827926202651291021e+01,-7.885213605548613280e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.696999999999999886e+01,5.000000000000000000e+01
1.030000000000000000e+02,1.000000000000000000e+00,5.000000000000000711e+01,2.244388878418509847e+01,2.834970061432224853e+01,-7.935893985073463330e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.700000000000000000e+01,5.000000000000000000e+01
1.040000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,2.250925933404194978e+01,2.816753213222643737e+01,-6.767914662683869320e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.696999999999999886e+01,5.000000000000000000e+01
1.050000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,2.250925933404194978e+01,2.811973659165064632e+01,-6.289959256925948816e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.696999999999999886e+01,5.000000000000000000e+01
1.060000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,2.250925933404194978e+01,2.807531640938356077e+01,-5.845757434255116625e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.696999999999999886e+01,5.000000000000000000e+01
1.070000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,2.250925933404194978e+01,2.803403321499198597e+01,-5.432925490339353125e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.696999999999999886e+01,5.000000000000000000e+01
1.080000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,2.244388878418509847e+01,2.812179005250684227e+01,-5.656788366919414113e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.700000000000000000e+01,5.000000000000000000e+01
1.090000000000000000e+02,1.000000000000000000e+00,4.999999999999999289e+01,2.244388878418509847e+01,2.808184137238968603e+01,-5.257301565747858341e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.700000000000000000e+01,5.000000000000000000e+01
1.100000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,2.207345566832961126e+01,2.875941985568069015e+01,-8.328755240103028479e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.717000000000000171e+01,5.000000000000000000e+01
1.110000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,2.207345566832961126e+01,2.870060153735598618e+01,-7.740572056855968830e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.717000000000000171e+01,5.000000000000000000e+01
1.120000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,2.207345566832961126e+01,2.864593701449148000e+01,-7.193926828210918112e-01,0.000000000000000000e+00,8.729999999999999716e+01,7.717000000000000171e+01,5.000000000000000000e+01
