t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
5.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.749218441647229128e+01,4.385503638107641322e+00,-1.877688054579933041e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.562567085404166534e+01,5.000000000000000000e+01
5.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.722876046832141128e+01,4.761144536826998674e+00,-1.989905005148409955e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.574653422707906003e+01,5.000000000000000000e+01
5.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.696539696322113855e+01,5.128743969513083201e+00,-2.094140932734222194e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.586733848585222262e+01,5.000000000000000000e+01
5.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.670216226918611824e+01,5.488733654399415407e+00,-2.190895923585533644e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.598805380123491915e+01,5.000000000000000000e+01
5.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.643912138442911441e+01,5.841516494864784192e+00,-2.280637879293898607e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.610865182321995093e+01,5.000000000000000000e+01
5.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.617633608413544977e+01,6.187468569155301523e+00,-2.363804653290751290e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.622910561644604144e+01,5.000000000000000000e+01
5.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.591386506095102504e+01,6.526940981354139915e+00,-2.440806042305164958e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.634938959848684448e+01,5.000000000000000000e+01
5.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.565176405945172888e+01,6.860261583325250712e+00,-2.512025642776979595e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.646947948078359758e+01,5.000000000000000000e+01
6.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.539008600485229294e+01,7.187736576670031852e+00,-2.577822581522324796e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.658935221210868605e+01,5.000000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.512888112620017722e+01,7.509652003103452600e+00,-2.638533129303629376e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.670898592445201558e+01,5.000000000000000000e+01
6.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.486819707429019388e+01,7.826275131064378776e+00,-2.694472205354572658e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.682835988122653958e+01,5.000000000000000000e+01
6.300000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,4.460807903452557355e+01,8.137855745825337550e+00,-2.745934780350911986e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.694745442769380617e+01,5.000000000000000000e+01
6.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.434856983494166371e+01,8.444627349856590470e+00,-2.793197184798254629e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.706625094351495164e+01,5.000000000000000000e+01
6.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.408971004959812490e+01,8.746808279726657531e+00,-2.836518329324783316e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.718473179733582157e+01,5.000000000000000000e+01
6.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.383153809753881092e+01,9.044602745376526087e+00,-2.876140842915337004e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.730288030331983151e+01,5.000000000000000000e+01
6.700000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,4.357409033750747795e+01,9.338201797199470633e+00,-2.912292134706949476e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.742068067954496513e+01,5.000000000000000000e+01
6.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.331740115860144869e+01,9.627784225973243792e+00,-2.945185384574691589e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.753811800818524347e+01,5.000000000000000000e+01
6.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.306150306703696629e+01,9.913517400338394125e+00,-2.975020467375359967e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.765517819740077954e+01,5.000000000000000000e+01
7.000000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,4.280642676919141820e+01,1.019555804618905270e+01,-3.001984815380471794e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.777184794486280595e+01,5.000000000000000000e+01
7.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.255220125108299811e+01,1.047405297203161290e+01,-3.026254223114611452e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.788811470284442606e+01,5.000000000000000000e+01
7.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.229885385443860457e+01,1.074913974408766215e+01,-3.047993598526266279e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.800396664480964404e+01,5.000000000000000000e+01
